row_id,dataset,prompt_id,index,model,score,cost,prompt_tokens,completion_tokens
AIME_8|deepseek-r1-0528,AIME,AIME_8,8,deepseek-r1-0528,1,0.0398767,126,18518
AIME_8|gpt-5,AIME,AIME_8,8,gpt-5,1,0.044,128,4384
AIME_8|gemini-2.5-pro,AIME,AIME_8,8,gemini-2.5-pro,1,0.1155125,130,11535
AIME_8|cogito-v1-preview-llama-8B,AIME,AIME_8,8,cogito-v1-preview-llama-8B,0,0,135,437
AIME_8|glm-4-9b-chat,AIME,AIME_8,8,glm-4-9b-chat,0,0,130,957
AIME_8|granite-3.3-8b-instruct,AIME,AIME_8,8,granite-3.3-8b-instruct,0,0,198,32570
AIME_8|internlm3-8b-instruct,AIME,AIME_8,8,internlm3-8b-instruct,0,0,145,1450
AIME_8|MiMo-7B-RL-0530,AIME,AIME_8,8,MiMo-7B-RL-0530,0,0,156,2048
AIME_8|OpenThinker3-7B,AIME,AIME_8,8,OpenThinker3-7B,0,0,160,32608
AIME_8|Qwen2.5-Coder-7B-Instruct,AIME,AIME_8,8,Qwen2.5-Coder-7B-Instruct,0,0,160,1588
AIME_8|gemma-2-9b-it,AIME,AIME_8,8,gemma-2-9b-it,0,1.82E-05,139,428
AIME_8|Llama-3.1-8B-UltraMedical,AIME,AIME_8,8,Llama-3.1-8B-UltraMedical,0,2.09E-05,135,944
AIME_8|Llama-3.1-Nemotron-Nano-8B-v1,AIME,AIME_8,8,Llama-3.1-Nemotron-Nano-8B-v1,0,0.00015238,140,7514
AIME_8|Llama-3.1-8B-Instruct,AIME,AIME_8,8,Llama-3.1-8B-Instruct,0,0.00016304,160,8032
AIME_8|Fin-R1,AIME,AIME_8,8,Fin-R1,0,0.0008096,160,8032
AIME_8|DeepSeek-R1-Distill-Qwen-7B,AIME,AIME_8,8,DeepSeek-R1-Distill-Qwen-7B,0,0.00163024,136,16248
AIME_8|deepseek-v3-0324,AIME,AIME_8,8,deepseek-v3-0324,0,0.0027067,126,3040
AIME_8|DeepHermes-3-Llama-3-8B-Preview,AIME,AIME_8,8,DeepHermes-3-Llama-3-8B-Preview,0,0.00359368,135,32633
AIME_8|intern-s1,AIME,AIME_8,8,intern-s1,0,0.00911952,288,16792
AIME_8|claude-sonnet-4,AIME,AIME_8,8,claude-sonnet-4,0,0.019635,145,1280
AIME_9|glm-4-9b-chat,AIME,AIME_9,9,glm-4-9b-chat,1,0,113,343
AIME_9|GLM-Z1-9B-0414,AIME,AIME_9,9,GLM-Z1-9B-0414,1,0,117,7564
AIME_9|granite-3.3-8b-instruct,AIME,AIME_9,9,granite-3.3-8b-instruct,1,0,176,577
AIME_9|internlm3-8b-instruct,AIME,AIME_9,9,internlm3-8b-instruct,1,0,124,568
AIME_9|MiniCPM4.1-8B,AIME,AIME_9,9,MiniCPM4.1-8B,1,0,131,11554
AIME_9|OpenThinker3-7B,AIME,AIME_9,9,OpenThinker3-7B,1,0,138,8229
AIME_9|Llama-3.1-8B-Instruct,AIME,AIME_9,9,Llama-3.1-8B-Instruct,1,1.22E-05,143,502
AIME_9|Fin-R1,AIME,AIME_9,9,Fin-R1,1,6.33E-05,138,578
AIME_9|Llama-3.1-Nemotron-Nano-8B-v1,AIME,AIME_9,9,Llama-3.1-Nemotron-Nano-8B-v1,1,7.35E-05,123,3584
AIME_9|gpt-5-chat,AIME,AIME_9,9,gpt-5-chat,1,0.000227,112,440
AIME_9|qwen3-235b-a22b-2507,AIME,AIME_9,9,qwen3-235b-a22b-2507,1,0.00036875,117,439
AIME_9|Qwen3-8B,AIME,AIME_9,9,Qwen3-8B,1,0.000478125,117,3435
AIME_9|NVIDIA-Nemotron-Nano-9B-v2,AIME,AIME_9,9,NVIDIA-Nemotron-Nano-9B-v2,1,0.00069644,119,4323
AIME_9|DeepSeek-R1-Distill-Qwen-7B,AIME,AIME_9,9,DeepSeek-R1-Distill-Qwen-7B,1,0.00119666,114,11921
AIME_9|DeepSeek-R1-0528-Qwen3-8B,AIME,AIME_9,9,DeepSeek-R1-0528-Qwen3-8B,1,0.00122689,112,11123
AIME_9|deepseek-v3.1-terminus,AIME,AIME_9,9,deepseek-v3.1-terminus,1,0.00167435,105,1646
AIME_9|deepseek-v3-0324,AIME,AIME_9,9,deepseek-v3-0324,1,0.00175344,104,1963
AIME_9|kimi-k2-0905,AIME,AIME_9,9,kimi-k2-0905,1,0.0022258,109,419
AIME_9|Intern-S1-mini,AIME,AIME_9,9,Intern-S1-mini,1,0.003055375,179,22095
AIME_9|intern-s1,AIME,AIME_9,9,intern-s1,1,0.00422694,266,7739
AIME_9|qwen3-235b-a22b-thinking-2507,AIME,AIME_9,9,qwen3-235b-a22b-thinking-2507,1,0.0093966,119,7771
AIME_9|gemini-2.5-flash,AIME,AIME_9,9,gemini-2.5-flash,1,0.010313,110,4112
AIME_9|claude-sonnet-4,AIME,AIME_9,9,claude-sonnet-4,1,0.014055,130,911
AIME_9|glm-4.6,AIME,AIME_9,9,glm-4.6,1,0.020442,113,9261
AIME_9|gpt-5,AIME,AIME_9,9,gpt-5,1,0.02295875,111,2282
AIME_9|deepseek-r1-0528,AIME,AIME_9,9,deepseek-r1-0528,1,0.026067,104,12100
AIME_9|gemini-2.5-pro,AIME,AIME_9,9,gemini-2.5-pro,1,0.0518075,110,5167
AIME_9|cogito-v1-preview-llama-8B,AIME,AIME_9,9,cogito-v1-preview-llama-8B,0,0,118,395
AIME_9|MiMo-7B-RL-0530,AIME,AIME_9,9,MiMo-7B-RL-0530,0,0,134,2048
AIME_9|Qwen2.5-Coder-7B-Instruct,AIME,AIME_9,9,Qwen2.5-Coder-7B-Instruct,0,0,138,618
AIME_9|gemma-2-9b-it,AIME,AIME_9,9,gemma-2-9b-it,0,2.41E-05,119,602
AIME_9|Llama-3.1-8B-UltraMedical,AIME,AIME_9,9,Llama-3.1-8B-UltraMedical,0,4.04E-05,118,1930
AIME_9|DeepHermes-3-Llama-3-8B-Preview,AIME,AIME_9,9,DeepHermes-3-Llama-3-8B-Preview,0,0.00359504,118,32650
AIME_10|MiniCPM4.1-8B,AIME,AIME_10,10,MiniCPM4.1-8B,1,0,138,6889
AIME_10|OpenThinker3-7B,AIME,AIME_10,10,OpenThinker3-7B,1,0,149,6704
AIME_10|Llama-3.1-8B-Instruct,AIME,AIME_10,10,Llama-3.1-8B-Instruct,1,1.29E-05,153,529
AIME_10|Llama-3.1-Nemotron-Nano-8B-v1,AIME,AIME_10,10,Llama-3.1-Nemotron-Nano-8B-v1,1,5.45E-05,133,2625
AIME_10|NVIDIA-Nemotron-Nano-9B-v2,AIME,AIME_10,10,NVIDIA-Nemotron-Nano-9B-v2,1,0.00040032,136,2468
AIME_10|DeepSeek-R1-Distill-Qwen-7B,AIME,AIME_10,10,DeepSeek-R1-Distill-Qwen-7B,1,0.0004482,125,4432
AIME_10|gpt-5-chat,AIME,AIME_10,10,gpt-5-chat,1,0.000572625,122,1130
AIME_10|Qwen3-8B,AIME,AIME_10,10,Qwen3-8B,1,0.000732568,128,5276
AIME_10|DeepSeek-R1-0528-Qwen3-8B,AIME,AIME_10,10,DeepSeek-R1-0528-Qwen3-8B,1,0.0010235,123,9271
AIME_10|deepseek-v3.1-terminus,AIME,AIME_10,10,deepseek-v3.1-terminus,1,0.00116867,121,1136
AIME_10|qwen3-235b-a22b-2507,AIME,AIME_10,10,qwen3-235b-a22b-2507,1,0.001232,128,1516
AIME_10|deepseek-v3-0324,AIME,AIME_10,10,deepseek-v3-0324,1,0.00152512,120,1699
AIME_10|Intern-S1-mini,AIME,AIME_10,10,Intern-S1-mini,1,0.00190346,190,13745
AIME_10|intern-s1,AIME,AIME_10,10,intern-s1,1,0.00248202,277,4504
AIME_10|gemini-2.5-flash,AIME,AIME_10,10,gemini-2.5-flash,1,0.0028585,120,1129
AIME_10|kimi-k2-0905,AIME,AIME_10,10,kimi-k2-0905,1,0.00404882,142,1328
AIME_10|glm-4.6,AIME,AIME_10,10,glm-4.6,1,0.0055452,123,2487
AIME_10|deepseek-r1-0528,AIME,AIME_10,10,deepseek-r1-0528,1,0.00762585,120,3519
AIME_10|qwen3-235b-a22b-thinking-2507,AIME,AIME_10,10,qwen3-235b-a22b-thinking-2507,1,0.0116304,130,9627
AIME_10|claude-sonnet-4,AIME,AIME_10,10,claude-sonnet-4,1,0.01497,135,971
AIME_10|gpt-5,AIME,AIME_10,10,gpt-5,1,0.01541125,121,1526
AIME_10|gemini-2.5-pro,AIME,AIME_10,10,gemini-2.5-pro,1,0.08817,120,8802
AIME_10|cogito-v1-preview-llama-8B,AIME,AIME_10,10,cogito-v1-preview-llama-8B,0,0,128,297
AIME_10|glm-4-9b-chat,AIME,AIME_10,10,glm-4-9b-chat,0,0,123,852
AIME_10|GLM-Z1-9B-0414,AIME,AIME_10,10,GLM-Z1-9B-0414,0,0,127,20846
AIME_10|granite-3.3-8b-instruct,AIME,AIME_10,10,granite-3.3-8b-instruct,0,0,186,32582
AIME_10|internlm3-8b-instruct,AIME,AIME_10,10,internlm3-8b-instruct,0,0,134,1177
AIME_10|MiMo-7B-RL-0530,AIME,AIME_10,10,MiMo-7B-RL-0530,0,0,145,2048
AIME_10|Qwen2.5-Coder-7B-Instruct,AIME,AIME_10,10,Qwen2.5-Coder-7B-Instruct,0,0,149,745
AIME_10|Llama-3.1-8B-UltraMedical,AIME,AIME_10,10,Llama-3.1-8B-UltraMedical,0,1.49E-05,128,650
AIME_10|gemma-2-9b-it,AIME,AIME_10,10,gemma-2-9b-it,0,1.92E-05,129,462
AIME_10|DeepHermes-3-Llama-3-8B-Preview,AIME,AIME_10,10,DeepHermes-3-Llama-3-8B-Preview,0,6.52E-05,128,558
AIME_10|Fin-R1,AIME,AIME_10,10,Fin-R1,0,0.00025066,149,2447
AIME_11|cogito-v1-preview-llama-8B,AIME,AIME_11,11,cogito-v1-preview-llama-8B,1,0,112,445
AIME_11|GLM-Z1-9B-0414,AIME,AIME_11,11,GLM-Z1-9B-0414,1,0,111,2240
AIME_11|granite-3.3-8b-instruct,AIME,AIME_11,11,granite-3.3-8b-instruct,1,0,171,1624
AIME_11|MiniCPM4.1-8B,AIME,AIME_11,11,MiniCPM4.1-8B,1,0,124,13327
AIME_11|OpenThinker3-7B,AIME,AIME_11,11,OpenThinker3-7B,1,0,137,12922
AIME_11|Llama-3.1-8B-Instruct,AIME,AIME_11,11,Llama-3.1-8B-Instruct,1,2.02E-05,137,905
AIME_11|Llama-3.1-Nemotron-Nano-8B-v1,AIME,AIME_11,11,Llama-3.1-Nemotron-Nano-8B-v1,1,9.58E-05,117,4703
AIME_11|gpt-5-chat,AIME,AIME_11,11,gpt-5-chat,1,0.0003756875,107,738
AIME_11|DeepSeek-R1-Distill-Qwen-7B,AIME,AIME_11,11,DeepSeek-R1-Distill-Qwen-7B,1,0.00039332,113,3888
AIME_11|NVIDIA-Nemotron-Nano-9B-v2,AIME,AIME_11,11,NVIDIA-Nemotron-Nano-9B-v2,1,0.00050132,121,3103
AIME_11|Qwen3-8B,AIME,AIME_11,11,Qwen3-8B,1,0.000735598,116,5301
AIME_11|DeepSeek-R1-0528-Qwen3-8B,AIME,AIME_11,11,DeepSeek-R1-0528-Qwen3-8B,1,0.00091864,111,8321
AIME_11|qwen3-235b-a22b-2507,AIME,AIME_11,11,qwen3-235b-a22b-2507,1,0.0010494,116,1290
AIME_11|deepseek-v3.1-terminus,AIME,AIME_11,11,deepseek-v3.1-terminus,1,0.00111581,103,1088
AIME_11|Intern-S1-mini,AIME,AIME_11,11,Intern-S1-mini,1,0.00139658,178,10075
AIME_11|deepseek-v3-0324,AIME,AIME_11,11,deepseek-v3-0324,1,0.00166934,102,1868
AIME_11|intern-s1,AIME,AIME_11,11,intern-s1,1,0.00630468,265,11587
AIME_11|kimi-k2-0905,AIME,AIME_11,11,kimi-k2-0905,1,0.0064084,107,1256
AIME_11|gemini-2.5-flash,AIME,AIME_11,11,gemini-2.5-flash,1,0.0085237,104,3397
AIME_11|glm-4.6,AIME,AIME_11,11,glm-4.6,1,0.0092338,107,4168
AIME_11|qwen3-235b-a22b-thinking-2507,AIME,AIME_11,11,qwen3-235b-a22b-thinking-2507,1,0.0129432,118,10727
AIME_11|gpt-5,AIME,AIME_11,11,gpt-5,1,0.0142925,106,1416
AIME_11|claude-sonnet-4,AIME,AIME_11,11,claude-sonnet-4,1,0.016563,116,1081
AIME_11|deepseek-r1-0528,AIME,AIME_11,11,deepseek-r1-0528,1,0.0175477,102,8138
AIME_11|gemini-2.5-pro,AIME,AIME_11,11,gemini-2.5-pro,1,0.05823,104,5810
AIME_11|glm-4-9b-chat,AIME,AIME_11,11,glm-4-9b-chat,0,0,107,743
AIME_11|internlm3-8b-instruct,AIME,AIME_11,11,internlm3-8b-instruct,0,0,119,852
AIME_11|MiMo-7B-RL-0530,AIME,AIME_11,11,MiMo-7B-RL-0530,0,0,133,2048
AIME_11|Qwen2.5-Coder-7B-Instruct,AIME,AIME_11,11,Qwen2.5-Coder-7B-Instruct,0,0,137,992
AIME_11|Llama-3.1-8B-UltraMedical,AIME,AIME_11,11,Llama-3.1-8B-UltraMedical,0,1.16E-05,112,494
AIME_11|gemma-2-9b-it,AIME,AIME_11,11,gemma-2-9b-it,0,2.22E-05,113,554
AIME_11|Fin-R1,AIME,AIME_11,11,Fin-R1,0,9.12E-05,137,857
AIME_11|DeepHermes-3-Llama-3-8B-Preview,AIME,AIME_11,11,DeepHermes-3-Llama-3-8B-Preview,0,0.0001083,112,954
AIME_12|GLM-Z1-9B-0414,AIME,AIME_12,12,GLM-Z1-9B-0414,1,0,199,4959
AIME_12|MiniCPM4.1-8B,AIME,AIME_12,12,MiniCPM4.1-8B,1,0,211,16514
AIME_12|OpenThinker3-7B,AIME,AIME_12,12,OpenThinker3-7B,1,0,227,15194
AIME_12|gpt-5-chat,AIME,AIME_12,12,gpt-5-chat,1,0.0007800625,193,1536
AIME_12|DeepSeek-R1-0528-Qwen3-8B,AIME,AIME_12,12,DeepSeek-R1-0528-Qwen3-8B,1,0.00087305,201,7882
AIME_12|DeepSeek-R1-Distill-Qwen-7B,AIME,AIME_12,12,DeepSeek-R1-Distill-Qwen-7B,1,0.00099292,203,9848
AIME_12|qwen3-235b-a22b-2507,AIME,AIME_12,12,qwen3-235b-a22b-2507,1,0.0014429,206,1765
AIME_12|Intern-S1-mini,AIME,AIME_12,12,Intern-S1-mini,1,0.001505852,268,10844
AIME_12|Qwen3-8B,AIME,AIME_12,12,Qwen3-8B,1,0.00153901,206,11100
AIME_12|deepseek-v3-0324,AIME,AIME_12,12,deepseek-v3-0324,1,0.00177923,179,1971
AIME_12|intern-s1,AIME,AIME_12,12,intern-s1,1,0.00202464,355,3631
AIME_12|NVIDIA-Nemotron-Nano-9B-v2,AIME,AIME_12,12,NVIDIA-Nemotron-Nano-9B-v2,1,0.0021252,202,13232
AIME_12|kimi-k2-0905,AIME,AIME_12,12,kimi-k2-0905,1,0.0042586,206,1654
AIME_12|gemini-2.5-flash,AIME,AIME_12,12,gemini-2.5-flash,1,0.005577,190,2208
AIME_12|glm-4.6,AIME,AIME_12,12,glm-4.6,1,0.0124436,195,5603
AIME_12|deepseek-r1-0528,AIME,AIME_12,12,deepseek-r1-0528,1,0.01609195,179,7443
AIME_12|qwen3-235b-a22b-thinking-2507,AIME,AIME_12,12,qwen3-235b-a22b-thinking-2507,1,0.0164232,208,13582
AIME_12|gpt-5,AIME,AIME_12,12,gpt-5,1,0.0224,192,2216
AIME_12|claude-sonnet-4,AIME,AIME_12,12,claude-sonnet-4,1,0.030234,213,1973
AIME_12|gemini-2.5-pro,AIME,AIME_12,12,gemini-2.5-pro,1,0.1106575,190,11042
AIME_12|cogito-v1-preview-llama-8B,AIME,AIME_12,12,cogito-v1-preview-llama-8B,0,0,199,321
AIME_12|glm-4-9b-chat,AIME,AIME_12,12,glm-4-9b-chat,0,0,195,355
AIME_12|granite-3.3-8b-instruct,AIME,AIME_12,12,granite-3.3-8b-instruct,0,0,260,32508
AIME_12|internlm3-8b-instruct,AIME,AIME_12,12,internlm3-8b-instruct,0,0,207,747
AIME_12|MiMo-7B-RL-0530,AIME,AIME_12,12,MiMo-7B-RL-0530,0,0,223,2048
AIME_12|Qwen2.5-Coder-7B-Instruct,AIME,AIME_12,12,Qwen2.5-Coder-7B-Instruct,0,0,227,884
AIME_12|gemma-2-9b-it,AIME,AIME_12,12,gemma-2-9b-it,0,1.90E-05,199,416
AIME_12|Llama-3.1-8B-UltraMedical,AIME,AIME_12,12,Llama-3.1-8B-UltraMedical,0,4.00E-05,199,1849
AIME_12|DeepHermes-3-Llama-3-8B-Preview,AIME,AIME_12,12,DeepHermes-3-Llama-3-8B-Preview,0,4.49E-05,199,354
AIME_12|Fin-R1,AIME,AIME_12,12,Fin-R1,0,0.00014398,227,1349
AIME_12|Llama-3.1-8B-Instruct,AIME,AIME_12,12,Llama-3.1-8B-Instruct,0,0.00016272,224,7968
AIME_12|Llama-3.1-Nemotron-Nano-8B-v1,AIME,AIME_12,12,Llama-3.1-Nemotron-Nano-8B-v1,0,0.00016282,204,7988
AIME_12|deepseek-v3.1-terminus,AIME,AIME_12,12,deepseek-v3.1-terminus,0,0.0021816,180,2133
AIME_13|GLM-Z1-9B-0414,AIME,AIME_13,13,GLM-Z1-9B-0414,1,0,201,1637
AIME_13|internlm3-8b-instruct,AIME,AIME_13,13,internlm3-8b-instruct,1,0,211,1352
AIME_13|MiniCPM4.1-8B,AIME,AIME_13,13,MiniCPM4.1-8B,1,0,210,4724
AIME_13|OpenThinker3-7B,AIME,AIME_13,13,OpenThinker3-7B,1,0,222,4815
AIME_13|Llama-3.1-Nemotron-Nano-8B-v1,AIME,AIME_13,13,Llama-3.1-Nemotron-Nano-8B-v1,1,5.60E-05,207,2643
AIME_13|Fin-R1,AIME,AIME_13,13,Fin-R1,1,0.00014258,222,1337
AIME_13|DeepSeek-R1-Distill-Qwen-7B,AIME,AIME_13,13,DeepSeek-R1-Distill-Qwen-7B,1,0.00017582,198,1679
AIME_13|NVIDIA-Nemotron-Nano-9B-v2,AIME,AIME_13,13,NVIDIA-Nemotron-Nano-9B-v2,1,0.00023168,208,1396
AIME_13|Intern-S1-mini,AIME,AIME_13,13,Intern-S1-mini,1,0.000400159,263,2833
AIME_13|gpt-5-chat,AIME,AIME_13,13,gpt-5-chat,1,0.000447125,194,870
AIME_13|DeepSeek-R1-0528-Qwen3-8B,AIME,AIME_13,13,DeepSeek-R1-0528-Qwen3-8B,1,0.00056974,196,5126
AIME_13|Qwen3-8B,AIME,AIME_13,13,Qwen3-8B,1,0.000643629,201,4613
AIME_13|deepseek-v3.1-terminus,AIME,AIME_13,13,deepseek-v3.1-terminus,1,0.00091138,194,859
AIME_13|qwen3-235b-a22b-2507,AIME,AIME_13,13,qwen3-235b-a22b-2507,1,0.00092295,201,1116
AIME_13|deepseek-v3-0324,AIME,AIME_13,13,deepseek-v3-0324,1,0.00108665,193,1180
AIME_13|intern-s1,AIME,AIME_13,13,intern-s1,1,0.0012942,350,2280
AIME_13|kimi-k2-0905,AIME,AIME_13,13,kimi-k2-0905,1,0.0028397,216,910
AIME_13|gemini-2.5-flash,AIME,AIME_13,13,gemini-2.5-flash,1,0.0034692,189,1365
AIME_13|glm-4.6,AIME,AIME_13,13,glm-4.6,1,0.0046722,197,2070
AIME_13|qwen3-235b-a22b-thinking-2507,AIME,AIME_13,13,qwen3-235b-a22b-thinking-2507,1,0.0056658,203,4620
AIME_13|gpt-5,AIME,AIME_13,13,gpt-5,1,0.01046125,193,1022
AIME_13|deepseek-r1-0528,AIME,AIME_13,13,deepseek-r1-0528,1,0.0115861,193,5344
AIME_13|claude-sonnet-4,AIME,AIME_13,13,claude-sonnet-4,1,0.013371,212,849
AIME_13|gemini-2.5-pro,AIME,AIME_13,13,gemini-2.5-pro,1,0.06358625,189,6335
AIME_13|cogito-v1-preview-llama-8B,AIME,AIME_13,13,cogito-v1-preview-llama-8B,0,0,202,453
AIME_13|glm-4-9b-chat,AIME,AIME_13,13,glm-4-9b-chat,0,0,197,954
AIME_13|granite-3.3-8b-instruct,AIME,AIME_13,13,granite-3.3-8b-instruct,0,0,268,1054
AIME_13|MiMo-7B-RL-0530,AIME,AIME_13,13,MiMo-7B-RL-0530,0,0,218,2048
AIME_13|Qwen2.5-Coder-7B-Instruct,AIME,AIME_13,13,Qwen2.5-Coder-7B-Instruct,0,0,222,995
AIME_13|Llama-3.1-8B-Instruct,AIME,AIME_13,13,Llama-3.1-8B-Instruct,0,1.96E-05,227,808
AIME_13|gemma-2-9b-it,AIME,AIME_13,13,gemma-2-9b-it,0,2.09E-05,198,471
AIME_13|Llama-3.1-8B-UltraMedical,AIME,AIME_13,13,Llama-3.1-8B-UltraMedical,0,3.99E-05,202,1846
AIME_13|DeepHermes-3-Llama-3-8B-Preview,AIME,AIME_13,13,DeepHermes-3-Llama-3-8B-Preview,0,6.91E-05,202,573
AIME_14|MiniCPM4.1-8B,AIME,AIME_14,14,MiniCPM4.1-8B,1,0,148,12803
AIME_14|DeepSeek-R1-0528-Qwen3-8B,AIME,AIME_14,14,DeepSeek-R1-0528-Qwen3-8B,1,0.00150494,133,13645
AIME_14|Qwen3-8B,AIME,AIME_14,14,Qwen3-8B,1,0.001680564,138,12143
AIME_14|Intern-S1-mini,AIME,AIME_14,14,Intern-S1-mini,1,0.002183398,200,15771
AIME_14|deepseek-v3.1-terminus,AIME,AIME_14,14,deepseek-v3.1-terminus,1,0.00255383,129,2519
AIME_14|gpt-5-chat,AIME,AIME_14,14,gpt-5-chat,1,0.00283725,132,5658
AIME_14|NVIDIA-Nemotron-Nano-9B-v2,AIME,AIME_14,14,NVIDIA-Nemotron-Nano-9B-v2,1,0.0037762,145,23565
AIME_14|kimi-k2-0905,AIME,AIME_14,14,kimi-k2-0905,1,0.009583,154,4753
AIME_14|deepseek-r1-0528,AIME,AIME_14,14,deepseek-r1-0528,1,0.0311745,128,14470
AIME_14|gpt-5,AIME,AIME_14,14,gpt-5,1,0.06409375,131,6393
AIME_14|gemini-2.5-pro,AIME,AIME_14,14,gemini-2.5-pro,1,0.11470125,129,11454
AIME_14|cogito-v1-preview-llama-8B,AIME,AIME_14,14,cogito-v1-preview-llama-8B,0,0,138,467
AIME_14|glm-4-9b-chat,AIME,AIME_14,14,glm-4-9b-chat,0,0,133,32635
AIME_14|GLM-Z1-9B-0414,AIME,AIME_14,14,GLM-Z1-9B-0414,0,0,137,32631
AIME_14|granite-3.3-8b-instruct,AIME,AIME_14,14,granite-3.3-8b-instruct,0,0,196,1341
AIME_14|internlm3-8b-instruct,AIME,AIME_14,14,internlm3-8b-instruct,0,0,143,12633
AIME_14|MiMo-7B-RL-0530,AIME,AIME_14,14,MiMo-7B-RL-0530,0,0,155,2048
AIME_14|OpenThinker3-7B,AIME,AIME_14,14,OpenThinker3-7B,0,0,159,32609
AIME_14|Qwen2.5-Coder-7B-Instruct,AIME,AIME_14,14,Qwen2.5-Coder-7B-Instruct,0,0,159,555
AIME_14|qwen3-235b-a22b-2507,AIME,AIME_14,14,qwen3-235b-a22b-2507,0,0,0,0
AIME_14|qwen3-235b-a22b-thinking-2507,AIME,AIME_14,14,qwen3-235b-a22b-thinking-2507,0,0,0,0
AIME_14|Llama-3.1-8B-Instruct,AIME,AIME_14,14,Llama-3.1-8B-Instruct,0,1.17E-05,163,462
AIME_14|gemma-2-9b-it,AIME,AIME_14,14,gemma-2-9b-it,0,1.90E-05,138,450
AIME_14|Llama-3.1-8B-UltraMedical,AIME,AIME_14,14,Llama-3.1-8B-UltraMedical,0,4.03E-05,138,1910
AIME_14|DeepHermes-3-Llama-3-8B-Preview,AIME,AIME_14,14,DeepHermes-3-Llama-3-8B-Preview,0,4.89E-05,138,407
AIME_14|Llama-3.1-Nemotron-Nano-8B-v1,AIME,AIME_14,14,Llama-3.1-Nemotron-Nano-8B-v1,0,0.000163125,143,8049
AIME_14|Fin-R1,AIME,AIME_14,14,Fin-R1,0,0.00044046,159,4341
AIME_14|DeepSeek-R1-Distill-Qwen-7B,AIME,AIME_14,14,DeepSeek-R1-Distill-Qwen-7B,0,0.0016303,135,16249
AIME_14|deepseek-v3-0324,AIME,AIME_14,14,deepseek-v3-0324,0,0.00347984,128,3918
AIME_14|intern-s1,AIME,AIME_14,14,intern-s1,0,0.00977436,287,18005
AIME_14|gemini-2.5-flash,AIME,AIME_14,14,gemini-2.5-flash,0,0.0181612,129,7249
AIME_14|claude-sonnet-4,AIME,AIME_14,14,claude-sonnet-4,0,0.029418,146,1932
AIME_14|glm-4.6,AIME,AIME_14,14,glm-4.6,0,0.144259,133,65536
AIME_15|GLM-Z1-9B-0414,AIME,AIME_15,15,GLM-Z1-9B-0414,1,0,121,3636
AIME_15|MiniCPM4.1-8B,AIME,AIME_15,15,MiniCPM4.1-8B,1,0,129,12608
AIME_15|OpenThinker3-7B,AIME,AIME_15,15,OpenThinker3-7B,1,0,142,8872
AIME_15|Llama-3.1-Nemotron-Nano-8B-v1,AIME,AIME_15,15,Llama-3.1-Nemotron-Nano-8B-v1,1,0.000113145,127,5562
AIME_15|DeepSeek-R1-Distill-Qwen-7B,AIME,AIME_15,15,DeepSeek-R1-Distill-Qwen-7B,1,0.00031852,118,3138
AIME_15|gpt-5-chat,AIME,AIME_15,15,gpt-5-chat,1,0.00051875,116,1023
AIME_15|Qwen3-8B,AIME,AIME_15,15,Qwen3-8B,1,0.000704723,121,5076
AIME_15|qwen3-235b-a22b-2507,AIME,AIME_15,15,qwen3-235b-a22b-2507,1,0.00072615,121,885
AIME_15|DeepSeek-R1-0528-Qwen3-8B,AIME,AIME_15,15,DeepSeek-R1-0528-Qwen3-8B,1,0.00074092,116,6704
AIME_15|deepseek-v3-0324,AIME,AIME_15,15,deepseek-v3-0324,1,0.00098657,113,1089
AIME_15|deepseek-v3.1-terminus,AIME,AIME_15,15,deepseek-v3.1-terminus,1,0.00104578,114,1015
AIME_15|NVIDIA-Nemotron-Nano-9B-v2,AIME,AIME_15,15,NVIDIA-Nemotron-Nano-9B-v2,1,0.001128,128,7018
AIME_15|Intern-S1-mini,AIME,AIME_15,15,Intern-S1-mini,1,0.001701459,183,12283
AIME_15|gemini-2.5-flash,AIME,AIME_15,15,gemini-2.5-flash,1,0.0029286,112,1158
AIME_15|intern-s1,AIME,AIME_15,15,intern-s1,1,0.00488862,270,8963
AIME_15|kimi-k2-0905,AIME,AIME_15,15,kimi-k2-0905,1,0.0054116,118,1054
AIME_15|claude-sonnet-4,AIME,AIME_15,15,claude-sonnet-4,1,0.008895,125,568
AIME_15|glm-4.6,AIME,AIME_15,15,glm-4.6,1,0.0090594,117,4086
AIME_15|gpt-5,AIME,AIME_15,15,gpt-5,1,0.01032375,115,1018
AIME_15|qwen3-235b-a22b-thinking-2507,AIME,AIME_15,15,qwen3-235b-a22b-thinking-2507,1,0.012939,123,10721
AIME_15|deepseek-r1-0528,AIME,AIME_15,15,deepseek-r1-0528,1,0.02007945,113,9313
AIME_15|gemini-2.5-pro,AIME,AIME_15,15,gemini-2.5-pro,1,0.0803,112,8016
AIME_15|cogito-v1-preview-llama-8B,AIME,AIME_15,15,cogito-v1-preview-llama-8B,0,0,122,369
AIME_15|glm-4-9b-chat,AIME,AIME_15,15,glm-4-9b-chat,0,0,117,466
AIME_15|granite-3.3-8b-instruct,AIME,AIME_15,15,granite-3.3-8b-instruct,0,0,177,32591
AIME_15|internlm3-8b-instruct,AIME,AIME_15,15,internlm3-8b-instruct,0,0,126,1423
AIME_15|MiMo-7B-RL-0530,AIME,AIME_15,15,MiMo-7B-RL-0530,0,0,138,2048
